"Day","Shift","Run","MSAPlate","AssayStrip","AssayCol","AssayRow","MfgPlate","Pool","MfgStrip","MfgCol","MfgRow","A450","A650"
3,"Day",15,27,1,2,1,48,"A",3,6,1,0.466,0.038
3,"Day",15,27,1,2,2,48,"A",3,6,2,0.501,0.035
3,"Day",15,27,1,2,3,48,"A",3,6,3,0.478,0.037
3,"Day",15,27,1,2,4,48,"A",3,6,4,0.454,0.037
3,"Day",15,27,1,2,5,48,"A",3,6,5,0.477,0.038
3,"Day",15,27,1,2,6,48,"A",3,6,6,0.487,0.035
3,"Day",15,27,1,2,7,48,"A",3,6,7,0.479,0.035
3,"Day",15,27,1,2,8,48,"A",3,6,8,0.451,0.035
3,"Day",15,27,2,3,1,139,"B",2,3,1,0.496,0.037
3,"Day",15,27,2,3,2,139,"B",2,3,2,0.496,0.034
3,"Day",15,27,2,3,3,139,"B",2,3,3,0.485,0.037
3,"Day",15,27,2,3,4,139,"B",2,3,4,0.433,0.037
3,"Day",15,27,2,3,5,139,"B",2,3,5,0.448,0.038
3,"Day",15,27,2,3,6,139,"B",2,3,6,0.485,0.034
3,"Day",15,27,2,3,7,139,"B",2,3,7,0.526,0.035
3,"Day",15,27,2,3,8,139,"B",2,3,8,0.555,0.038
3,"Day",15,27,2,4,1,139,"B",2,4,1,0.52,0.039
3,"Day",15,27,2,4,2,139,"B",2,4,2,0.477,0.037
3,"Day",15,27,2,4,3,139,"B",2,4,3,0.523,0.037
3,"Day",15,27,2,4,4,139,"B",2,4,4,0.492,0.038
3,"Day",15,27,2,4,5,139,"B",2,4,5,0.438,0.039
3,"Day",15,27,2,4,6,139,"B",2,4,6,0.492,0.036
3,"Day",15,27,2,4,7,139,"B",2,4,7,0.51,0.037
3,"Day",15,27,2,4,8,139,"B",2,4,8,0.447,0.038
3,"Day",15,27,3,5,1,140,"B",3,5,1,0.497,0.038
3,"Day",15,27,3,5,2,140,"B",3,5,2,0.492,0.036
3,"Day",15,27,3,5,3,140,"B",3,5,3,0.495,0.037
3,"Day",15,27,3,5,4,140,"B",3,5,4,0.439,0.037
3,"Day",15,27,3,5,5,140,"B",3,5,5,0.426,0.035
3,"Day",15,27,3,5,6,140,"B",3,5,6,0.468,0.035
3,"Day",15,27,3,5,7,140,"B",3,5,7,0.534,0.036
3,"Day",15,27,3,5,8,140,"B",3,5,8,0.526,0.036
3,"Day",15,27,3,6,1,140,"B",3,6,1,0.526,0.038
3,"Day",15,27,3,6,2,140,"B",3,6,2,0.536,0.037
3,"Day",15,27,3,6,3,140,"B",3,6,3,0.474,0.036
3,"Day",15,27,3,6,4,140,"B",3,6,4,0.461,0.037
3,"Day",15,27,3,6,5,140,"B",3,6,5,0.473,0.037
3,"Day",15,27,3,6,6,140,"B",3,6,6,0.546,0.037
3,"Day",15,27,3,6,7,140,"B",3,6,7,0.567,0.036
3,"Day",15,27,3,6,8,140,"B",3,6,8,0.618,0.037
3,"Day",15,27,4,7,1,300,"B",1,1,1,0.512,0.038
3,"Day",15,27,4,7,2,300,"B",1,1,2,0.571,0.035
3,"Day",15,27,4,7,3,300,"B",1,1,3,0.546,0.037
3,"Day",15,27,4,7,4,300,"B",1,1,4,0.535,0.035
3,"Day",15,27,4,7,5,300,"B",1,1,5,0.545,0.037
3,"Day",15,27,4,7,6,300,"B",1,1,6,0.544,0.035
3,"Day",15,27,4,7,7,300,"B",1,1,7,0.57,0.035
3,"Day",15,27,4,7,8,300,"B",1,1,8,0.528,0.035
3,"Day",15,27,4,8,1,300,"B",1,2,1,0.441,0.039
3,"Day",15,27,4,8,2,300,"B",1,2,2,0.512,0.036
3,"Day",15,27,4,8,3,300,"B",1,2,3,0.522,0.035
3,"Day",15,27,4,8,4,300,"B",1,2,4,0.519,0.038
3,"Day",15,27,4,8,5,300,"B",1,2,5,0.515,0.037
3,"Day",15,27,4,8,6,300,"B",1,2,6,0.458,0.034
3,"Day",15,27,4,8,7,300,"B",1,2,7,0.517,0.034
3,"Day",15,27,4,8,8,300,"B",1,2,8,0.494,0.034
3,"Day",15,27,5,9,1,76,"A",2,3,1,0.537,0.04
3,"Day",15,27,5,9,2,76,"A",2,3,2,0.523,0.037
3,"Day",15,27,5,9,3,76,"A",2,3,3,0.521,0.04
3,"Day",15,27,5,9,4,76,"A",2,3,4,0.543,0.039
3,"Day",15,27,5,9,5,76,"A",2,3,5,0.54,0.037
3,"Day",15,27,5,9,6,76,"A",2,3,6,0.478,0.036
3,"Day",15,27,5,9,7,76,"A",2,3,7,0.509,0.036
3,"Day",15,27,5,9,8,76,"A",2,3,8,0.477,0.035
3,"Day",15,27,5,10,1,76,"A",2,4,1,0.561,0.039
3,"Day",15,27,5,10,2,76,"A",2,4,2,0.562,0.038
3,"Day",15,27,5,10,3,76,"A",2,4,3,0.57,0.041
3,"Day",15,27,5,10,4,76,"A",2,4,4,0.559,0.04
3,"Day",15,27,5,10,5,76,"A",2,4,5,0.513,0.039
3,"Day",15,27,5,10,6,76,"A",2,4,6,0.493,0.036
3,"Day",15,27,5,10,7,76,"A",2,4,7,0.487,0.035
3,"Day",15,27,5,10,8,76,"A",2,4,8,0.65,0.04
3,"Day",15,27,6,11,1,36,"A",4,7,1,0.488,0.039
3,"Day",15,27,6,11,2,36,"A",4,7,2,0.616,0.038
3,"Day",15,27,6,11,3,36,"A",4,7,3,0.568,0.041
3,"Day",15,27,6,11,4,36,"A",4,7,4,0.541,0.039
3,"Day",15,27,6,11,5,36,"A",4,7,5,0.527,0.04
3,"Day",15,27,6,11,6,36,"A",4,7,6,0.538,0.036
3,"Day",15,27,6,11,7,36,"A",4,7,7,0.507,0.035
3,"Day",15,27,6,11,8,36,"A",4,7,8,0.452,0.037
3,"Day",15,27,6,12,1,36,"A",4,8,1,0.528,0.04
3,"Day",15,27,6,12,2,36,"A",4,8,2,0.556,0.038
3,"Day",15,27,6,12,3,36,"A",4,8,3,0.617,0.044
3,"Day",15,27,6,12,4,36,"A",4,8,4,0.601,0.04
3,"Day",15,27,6,12,5,36,"A",4,8,5,0.53,0.039
3,"Day",15,27,6,12,6,36,"A",4,8,6,0.621,0.04
3,"Day",15,27,6,12,7,36,"A",4,8,7,0.584,0.038
3,"Day",15,27,6,12,8,36,"A",4,8,8,0.335,0.034
4,"Day",15,6,1,1,1,194,"B",2,3,1,0.44,0.037
4,"Day",15,6,1,1,2,194,"B",2,3,2,0.475,0.036
4,"Day",15,6,1,1,3,194,"B",2,3,3,0.365,0.036
4,"Day",15,6,1,1,4,194,"B",2,3,4,0.552,0.039
4,"Day",15,6,1,1,5,194,"B",2,3,5,0.568,0.04
4,"Day",15,6,1,1,6,194,"B",2,3,6,0.585,0.037
4,"Day",15,6,1,1,7,194,"B",2,3,7,0.553,0.037
4,"Day",15,6,1,1,8,194,"B",2,3,8,0.539,0.037
4,"Day",15,6,1,2,1,194,"B",2,4,1,0.503,0.038
4,"Day",15,6,1,2,2,194,"B",2,4,2,0.494,0.036
4,"Day",15,6,1,2,3,194,"B",2,4,3,0.528,0.037
4,"Day",15,6,1,2,4,194,"B",2,4,4,0.512,0.039
4,"Day",15,6,1,2,5,194,"B",2,4,5,0.496,0.04
4,"Day",15,6,1,2,6,194,"B",2,4,6,0.576,0.037
4,"Day",15,6,1,2,7,194,"B",2,4,7,0.503,0.037
4,"Day",15,6,1,2,8,194,"B",2,4,8,0.49,0.037
4,"Day",15,6,2,3,1,49,"A",4,7,1,0.622,0.039
4,"Day",15,6,2,3,2,49,"A",4,7,2,0.736,0.04
4,"Day",15,6,2,3,3,49,"A",4,7,3,0.809,0.044
4,"Day",15,6,2,3,4,49,"A",4,7,4,0.742,0.048
4,"Day",15,6,2,3,5,49,"A",4,7,5,0.73,0.044
4,"Day",15,6,2,3,6,49,"A",4,7,6,0.806,0.04
4,"Day",15,6,2,3,7,49,"A",4,7,7,0.746,0.039
4,"Day",15,6,2,3,8,49,"A",4,7,8,0.821,0.043
4,"Day",15,6,2,4,1,49,"A",4,8,1,0.678,0.041
4,"Day",15,6,2,4,2,49,"A",4,8,2,0.672,0.041
4,"Day",15,6,2,4,3,49,"A",4,8,3,0.708,0.042
4,"Day",15,6,2,4,4,49,"A",4,8,4,0.723,0.047
4,"Day",15,6,2,4,5,49,"A",4,8,5,0.714,0.046
4,"Day",15,6,2,4,6,49,"A",4,8,6,0.775,0.042
4,"Day",15,6,2,4,7,49,"A",4,8,7,0.678,0.041
4,"Day",15,6,2,4,8,49,"A",4,8,8,0.747,0.042
4,"Day",15,6,3,5,1,70,"A",4,7,1,0.572,0.039
4,"Day",15,6,3,5,2,70,"A",4,7,2,0.625,0.039
4,"Day",15,6,3,5,3,70,"A",4,7,3,0.627,0.041
4,"Day",15,6,3,5,4,70,"A",4,7,4,0.581,0.039
4,"Day",15,6,3,5,5,70,"A",4,7,5,0.559,0.039
4,"Day",15,6,3,5,6,70,"A",4,7,6,0.534,0.036
4,"Day",15,6,3,5,7,70,"A",4,7,7,0.555,0.036
4,"Day",15,6,3,5,8,70,"A",4,7,8,0.513,0.037
4,"Day",15,6,3,6,1,70,"A",4,8,1,0.556,0.039
4,"Day",15,6,3,6,2,70,"A",4,8,2,0.6,0.039
4,"Day",15,6,3,6,3,70,"A",4,8,3,0.615,0.039
4,"Day",15,6,3,6,4,70,"A",4,8,4,0.481,0.039
4,"Day",15,6,3,6,5,70,"A",4,8,5,0.519,0.038
4,"Day",15,6,3,6,6,70,"A",4,8,6,0.576,0.038
4,"Day",15,6,3,6,7,70,"A",4,8,7,0.52,0.038
4,"Day",15,6,3,6,8,70,"A",4,8,8,0.551,0.043
4,"Day",15,6,4,7,1,159,"B",4,7,1,0.559,0.04
4,"Day",15,6,4,7,2,159,"B",4,7,2,0.513,0.037
4,"Day",15,6,4,7,3,159,"B",4,7,3,0.518,0.04
4,"Day",15,6,4,7,4,159,"B",4,7,4,0.554,0.039
4,"Day",15,6,4,7,5,159,"B",4,7,5,0.578,0.04
4,"Day",15,6,4,7,6,159,"B",4,7,6,0.524,0.035
4,"Day",15,6,4,7,7,159,"B",4,7,7,0.561,0.038
4,"Day",15,6,4,7,8,159,"B",4,7,8,0.578,0.038
4,"Day",15,6,4,8,1,159,"B",4,8,1,0.638,0.041
4,"Day",15,6,4,8,2,159,"B",4,8,2,0.539,0.037
4,"Day",15,6,4,8,3,159,"B",4,8,3,0.527,0.04
4,"Day",15,6,4,8,4,159,"B",4,8,4,0.478,0.039
4,"Day",15,6,4,8,5,159,"B",4,8,5,0.504,0.039
4,"Day",15,6,4,8,6,159,"B",4,8,6,0.57,0.038
4,"Day",15,6,4,8,7,159,"B",4,8,7,0.516,0.037
4,"Day",15,6,4,8,8,159,"B",4,8,8,0.534,0.039
4,"Day",15,6,5,9,1,217,"B",1,1,1,0.497,0.041
4,"Day",15,6,5,9,2,217,"B",1,1,2,0.555,0.04
4,"Day",15,6,5,9,3,217,"B",1,1,3,0.582,0.042
4,"Day",15,6,5,9,4,217,"B",1,1,4,0.537,0.042
4,"Day",15,6,5,9,5,217,"B",1,1,5,0.55,0.04
4,"Day",15,6,5,9,6,217,"B",1,1,6,0.506,0.039
4,"Day",15,6,5,9,7,217,"B",1,1,7,0.55,0.038
4,"Day",15,6,5,9,8,217,"B",1,1,8,0.499,0.039
4,"Day",15,6,5,10,1,217,"B",1,2,1,0.53,0.04
4,"Day",15,6,5,10,2,217,"B",1,2,2,0.548,0.041
4,"Day",15,6,5,10,3,217,"B",1,2,3,0.575,0.044
4,"Day",15,6,5,10,4,217,"B",1,2,4,0.449,0.041
4,"Day",15,6,5,10,5,217,"B",1,2,5,0.551,0.042
4,"Day",15,6,5,10,6,217,"B",1,2,6,0.521,0.039
4,"Day",15,6,5,10,7,217,"B",1,2,7,0.57,0.037
4,"Day",15,6,5,10,8,217,"B",1,2,8,0.535,0.038
4,"Day",15,6,6,11,1,84,"A",4,7,1,0.598,0.041
4,"Day",15,6,6,11,2,84,"A",4,7,2,0.621,0.039
4,"Day",15,6,6,11,3,84,"A",4,7,3,0.545,0.041
4,"Day",15,6,6,11,4,84,"A",4,7,4,0.489,0.039
4,"Day",15,6,6,11,5,84,"A",4,7,5,0.443,0.04
4,"Day",15,6,6,11,6,84,"A",4,7,6,0.5,0.038
4,"Day",15,6,6,11,7,84,"A",4,7,7,0.523,0.035
4,"Day",15,6,6,11,8,84,"A",4,7,8,0.589,0.04
4,"Day",15,6,6,12,1,84,"A",4,8,1,0.581,0.042
4,"Day",15,6,6,12,2,84,"A",4,8,2,0.551,0.039
4,"Day",15,6,6,12,3,84,"A",4,8,3,0.587,0.041
4,"Day",15,6,6,12,4,84,"A",4,8,4,0.524,0.038
4,"Day",15,6,6,12,5,84,"A",4,8,5,0.53,0.041
4,"Day",15,6,6,12,6,84,"A",4,8,6,0.598,0.04
4,"Day",15,6,6,12,7,84,"A",4,8,7,0.557,0.037
4,"Day",15,6,6,12,8,84,"A",4,8,8,0.66,0.043
5,"Day",15,47,1,1,1,40,"A",3,5,1,0.433,0.037
5,"Day",15,47,1,1,2,40,"A",3,5,2,0.403,0.035
5,"Day",15,47,1,1,3,40,"A",3,5,3,0.493,0.038
5,"Day",15,47,1,1,4,40,"A",3,5,4,0.492,0.038
5,"Day",15,47,1,1,5,40,"A",3,5,5,0.522,0.039
5,"Day",15,47,1,1,6,40,"A",3,5,6,0.49,0.036
5,"Day",15,47,1,1,7,40,"A",3,5,7,0.513,0.038
5,"Day",15,47,1,1,8,40,"A",3,5,8,0.491,0.037
5,"Day",15,47,1,2,1,40,"A",3,6,1,0.438,0.038
5,"Day",15,47,1,2,2,40,"A",3,6,2,0.448,0.036
5,"Day",15,47,1,2,3,40,"A",3,6,3,0.471,0.039
5,"Day",15,47,1,2,4,40,"A",3,6,4,0.464,0.041
5,"Day",15,47,1,2,5,40,"A",3,6,5,0.41,0.038
5,"Day",15,47,1,2,6,40,"A",3,6,6,0.529,0.041
5,"Day",15,47,1,2,7,40,"A",3,6,7,0.555,0.043
5,"Day",15,47,1,2,8,40,"A",3,6,8,0.52,0.038
5,"Day",15,47,2,3,1,297,"B",3,5,1,0.429,0.036
5,"Day",15,47,2,3,2,297,"B",3,5,2,0.382,0.033
5,"Day",15,47,2,3,3,297,"B",3,5,3,0.421,0.037
5,"Day",15,47,2,3,4,297,"B",3,5,4,0.407,0.037
5,"Day",15,47,2,3,5,297,"B",3,5,5,0.428,0.037
5,"Day",15,47,2,3,6,297,"B",3,5,6,0.393,0.035
5,"Day",15,47,2,3,7,297,"B",3,5,7,0.4,0.034
5,"Day",15,47,2,3,8,297,"B",3,5,8,0.455,0.039
5,"Day",15,47,2,4,1,297,"B",3,6,1,0.37,0.035
5,"Day",15,47,2,4,2,297,"B",3,6,2,0.407,0.034
5,"Day",15,47,2,4,3,297,"B",3,6,3,0.389,0.034
5,"Day",15,47,2,4,4,297,"B",3,6,4,0.379,0.035
5,"Day",15,47,2,4,5,297,"B",3,6,5,0.389,0.037
5,"Day",15,47,2,4,6,297,"B",3,6,6,0.417,0.035
5,"Day",15,47,2,4,7,297,"B",3,6,7,0.423,0.035
5,"Day",15,47,2,4,8,297,"B",3,6,8,0.526,0.039
5,"Day",15,47,3,5,1,194,"B",3,5,1,0.482,0.037
5,"Day",15,47,3,5,2,194,"B",3,5,2,0.547,0.038
5,"Day",15,47,3,5,3,194,"B",3,5,3,0.545,0.04
5,"Day",15,47,3,5,4,194,"B",3,5,4,0.451,0.037
5,"Day",15,47,3,5,5,194,"B",3,5,5,0.422,0.037
5,"Day",15,47,3,5,6,194,"B",3,5,6,0.448,0.035
5,"Day",15,47,3,5,7,194,"B",3,5,7,0.476,0.036
5,"Day",15,47,3,5,8,194,"B",3,5,8,0.432,0.036
5,"Day",15,47,3,6,1,194,"B",3,6,1,0.441,0.038
5,"Day",15,47,3,6,2,194,"B",3,6,2,0.486,0.036
5,"Day",15,47,3,6,3,194,"B",3,6,3,0.526,0.039
5,"Day",15,47,3,6,4,194,"B",3,6,4,0.497,0.039
5,"Day",15,47,3,6,5,194,"B",3,6,5,0.449,0.039
5,"Day",15,47,3,6,6,194,"B",3,6,6,0.48,0.036
5,"Day",15,47,3,6,7,194,"B",3,6,7,0.478,0.036
5,"Day",15,47,3,6,8,194,"B",3,6,8,0.462,0.038
5,"Day",15,47,4,7,1,284,"B",1,1,1,0.497,0.038
5,"Day",15,47,4,7,2,284,"B",1,1,2,0.471,0.036
5,"Day",15,47,4,7,3,284,"B",1,1,3,0.51,0.039
5,"Day",15,47,4,7,4,284,"B",1,1,4,0.454,0.037
5,"Day",15,47,4,7,5,284,"B",1,1,5,0.46,0.038
5,"Day",15,47,4,7,6,284,"B",1,1,6,0.474,0.036
5,"Day",15,47,4,7,7,284,"B",1,1,7,0.529,0.039
5,"Day",15,47,4,7,8,284,"B",1,1,8,0.52,0.038
5,"Day",15,47,4,8,1,284,"B",1,2,1,0.449,0.037
5,"Day",15,47,4,8,2,284,"B",1,2,2,0.474,0.036
5,"Day",15,47,4,8,3,284,"B",1,2,3,0.437,0.037
5,"Day",15,47,4,8,4,284,"B",1,2,4,0.423,0.039
5,"Day",15,47,4,8,5,284,"B",1,2,5,0.443,0.039
5,"Day",15,47,4,8,6,284,"B",1,2,6,0.464,0.038
5,"Day",15,47,4,8,7,284,"B",1,2,7,0.548,0.036
5,"Day",15,47,4,8,8,284,"B",1,2,8,0.461,0.037
5,"Day",15,47,5,9,1,85,"A",3,5,1,0.515,0.039
5,"Day",15,47,5,9,2,85,"A",3,5,2,0.493,0.038
5,"Day",15,47,5,9,3,85,"A",3,5,3,0.521,0.039
5,"Day",15,47,5,9,4,85,"A",3,5,4,0.477,0.038
5,"Day",15,47,5,9,5,85,"A",3,5,5,0.474,0.038
5,"Day",15,47,5,9,6,85,"A",3,5,6,0.425,0.037
5,"Day",15,47,5,9,7,85,"A",3,5,7,0.455,0.036
5,"Day",15,47,5,9,8,85,"A",3,5,8,0.475,0.037
5,"Day",15,47,5,10,1,85,"A",3,6,1,0.467,0.039
5,"Day",15,47,5,10,2,85,"A",3,6,2,0.509,0.039
5,"Day",15,47,5,10,3,85,"A",3,6,3,0.473,0.039
5,"Day",15,47,5,10,4,85,"A",3,6,4,0.449,0.041
5,"Day",15,47,5,10,5,85,"A",3,6,5,0.449,0.04
5,"Day",15,47,5,10,6,85,"A",3,6,6,0.469,0.039
5,"Day",15,47,5,10,7,85,"A",3,6,7,0.475,0.037
5,"Day",15,47,5,10,8,85,"A",3,6,8,0.554,0.04
5,"Day",15,47,6,11,1,56,"A",3,5,1,0.443,0.039
5,"Day",15,47,6,11,2,56,"A",3,5,2,0.513,0.038
5,"Day",15,47,6,11,3,56,"A",3,5,3,0.499,0.04
5,"Day",15,47,6,11,4,56,"A",3,5,4,0.513,0.043
5,"Day",15,47,6,11,5,56,"A",3,5,5,0.469,0.041
5,"Day",15,47,6,11,6,56,"A",3,5,6,0.499,0.039
5,"Day",15,47,6,11,7,56,"A",3,5,7,0.5,0.037
5,"Day",15,47,6,11,8,56,"A",3,5,8,0.494,0.038
5,"Day",15,47,6,12,1,56,"A",3,6,1,0.515,0.041
5,"Day",15,47,6,12,2,56,"A",3,6,2,0.541,0.038
5,"Day",15,47,6,12,3,56,"A",3,6,3,0.488,0.042
5,"Day",15,47,6,12,4,56,"A",3,6,4,0.488,0.041
5,"Day",15,47,6,12,5,56,"A",3,6,5,0.534,0.053
5,"Day",15,47,6,12,6,56,"A",3,6,6,0.517,0.039
5,"Day",15,47,6,12,7,56,"A",3,6,7,0.508,0.037
5,"Day",15,47,6,12,8,56,"A",3,6,8,0.55,0.042
5,"Evening",15,8,1,1,1,49,"A",3,5,1,0.36,0.034
5,"Evening",15,8,1,1,2,49,"A",3,5,2,0.437,0.035
5,"Evening",15,8,1,1,3,49,"A",3,5,3,0.456,0.038
5,"Evening",15,8,1,1,4,49,"A",3,5,4,0.42,0.036
5,"Evening",15,8,1,1,5,49,"A",3,5,5,0.533,0.038
5,"Evening",15,8,1,1,6,49,"A",3,5,6,0.473,0.035
5,"Evening",15,8,1,1,7,49,"A",3,5,7,0.513,0.035
5,"Evening",15,8,1,1,8,49,"A",3,5,8,0.469,0.036
5,"Evening",15,8,1,2,1,49,"A",3,6,1,0.343,0.036
5,"Evening",15,8,1,2,2,49,"A",3,6,2,0.421,0.036
5,"Evening",15,8,1,2,3,49,"A",3,6,3,0.442,0.035
5,"Evening",15,8,1,2,4,49,"A",3,6,4,0.468,0.037
5,"Evening",15,8,1,2,5,49,"A",3,6,5,0.467,0.037
5,"Evening",15,8,1,2,6,49,"A",3,6,6,0.512,0.036
5,"Evening",15,8,1,2,7,49,"A",3,6,7,0.535,0.035
5,"Evening",15,8,1,2,8,49,"A",3,6,8,0.436,0.036
5,"Evening",15,8,2,3,1,297,"B",4,7,1,0.495,0.035
5,"Evening",15,8,2,3,2,297,"B",4,7,2,0.461,0.034
5,"Evening",15,8,2,3,3,297,"B",4,7,3,0.391,0.035
5,"Evening",15,8,2,3,4,297,"B",4,7,4,0.441,0.035
5,"Evening",15,8,2,3,5,297,"B",4,7,5,0.439,0.037
5,"Evening",15,8,2,3,6,297,"B",4,7,6,0.409,0.033
5,"Evening",15,8,2,3,7,297,"B",4,7,7,0.412,0.032
5,"Evening",15,8,2,3,8,297,"B",4,7,8,0.471,0.036
5,"Evening",15,8,2,4,1,297,"B",4,8,1,0.488,0.038
5,"Evening",15,8,2,4,2,297,"B",4,8,2,0.437,0.035
5,"Evening",15,8,2,4,3,297,"B",4,8,3,0.386,0.035
5,"Evening",15,8,2,4,4,297,"B",4,8,4,0.506,0.038
5,"Evening",15,8,2,4,5,297,"B",4,8,5,0.398,0.037
5,"Evening",15,8,2,4,6,297,"B",4,8,6,0.407,0.033
5,"Evening",15,8,2,4,7,297,"B",4,8,7,0.424,0.034
5,"Evening",15,8,2,4,8,297,"B",4,8,8,0.496,0.038
5,"Evening",15,8,3,5,1,288,"B",3,5,1,0.431,0.037
5,"Evening",15,8,3,5,2,288,"B",3,5,2,0.453,0.034
5,"Evening",15,8,3,5,3,288,"B",3,5,3,0.463,0.037
5,"Evening",15,8,3,5,4,288,"B",3,5,4,0.454,0.037
5,"Evening",15,8,3,5,5,288,"B",3,5,5,0.441,0.035
5,"Evening",15,8,3,5,6,288,"B",3,5,6,0.458,0.034
5,"Evening",15,8,3,5,7,288,"B",3,5,7,0.422,0.034
5,"Evening",15,8,3,5,8,288,"B",3,5,8,0.47,0.035
5,"Evening",15,8,3,6,1,288,"B",3,6,1,0.416,0.036
5,"Evening",15,8,3,6,2,288,"B",3,6,2,0.45,0.035
5,"Evening",15,8,3,6,3,288,"B",3,6,3,0.477,0.036
5,"Evening",15,8,3,6,4,288,"B",3,6,4,0.436,0.038
5,"Evening",15,8,3,6,5,288,"B",3,6,5,0.45,0.037
5,"Evening",15,8,3,6,6,288,"B",3,6,6,0.463,0.036
5,"Evening",15,8,3,6,7,288,"B",3,6,7,0.456,0.035
5,"Evening",15,8,3,6,8,288,"B",3,6,8,0.433,0.036
5,"Evening",15,8,4,7,1,46,"A",2,3,1,0.476,0.037
5,"Evening",15,8,4,7,2,46,"A",2,3,2,0.482,0.035
5,"Evening",15,8,4,7,3,46,"A",2,3,3,0.54,0.039
5,"Evening",15,8,4,7,4,46,"A",2,3,4,0.473,0.036
5,"Evening",15,8,4,7,5,46,"A",2,3,5,0.537,0.039
5,"Evening",15,8,4,7,6,46,"A",2,3,6,0.487,0.036
5,"Evening",15,8,4,7,7,46,"A",2,3,7,0.471,0.037
5,"Evening",15,8,4,7,8,46,"A",2,3,8,0.504,0.036
5,"Evening",15,8,4,8,1,46,"A",2,4,1,0.444,0.038
5,"Evening",15,8,4,8,2,46,"A",2,4,2,0.549,0.038
5,"Evening",15,8,4,8,3,46,"A",2,4,3,0.529,0.041
5,"Evening",15,8,4,8,4,46,"A",2,4,4,0.461,0.039
5,"Evening",15,8,4,8,5,46,"A",2,4,5,0.478,0.039
5,"Evening",15,8,4,8,6,46,"A",2,4,6,0.443,0.037
5,"Evening",15,8,4,8,7,46,"A",2,4,7,0.44,0.035
5,"Evening",15,8,4,8,8,46,"A",2,4,8,0.469,0.035
5,"Evening",15,8,5,9,1,217,"B",4,7,1,0.528,0.04
5,"Evening",15,8,5,9,2,217,"B",4,7,2,0.481,0.037
5,"Evening",15,8,5,9,3,217,"B",4,7,3,0.477,0.039
5,"Evening",15,8,5,9,4,217,"B",4,7,4,0.434,0.037
5,"Evening",15,8,5,9,5,217,"B",4,7,5,0.462,0.042
5,"Evening",15,8,5,9,6,217,"B",4,7,6,0.451,0.038
5,"Evening",15,8,5,9,7,217,"B",4,7,7,0.444,0.034
5,"Evening",15,8,5,9,8,217,"B",4,7,8,0.454,0.037
5,"Evening",15,8,5,10,1,217,"B",4,8,1,0.474,0.039
5,"Evening",15,8,5,10,2,217,"B",4,8,2,0.438,0.038
5,"Evening",15,8,5,10,3,217,"B",4,8,3,0.452,0.039
5,"Evening",15,8,5,10,4,217,"B",4,8,4,0.519,0.042
5,"Evening",15,8,5,10,5,217,"B",4,8,5,0.424,0.038
5,"Evening",15,8,5,10,6,217,"B",4,8,6,0.442,0.04
5,"Evening",15,8,5,10,7,217,"B",4,8,7,0.454,0.04
5,"Evening",15,8,5,10,8,217,"B",4,8,8,0.539,0.04
5,"Evening",15,8,6,11,1,89,"A",3,5,1,0.486,0.041
5,"Evening",15,8,6,11,2,89,"A",3,5,2,0.553,0.037
5,"Evening",15,8,6,11,3,89,"A",3,5,3,0.54,0.04
5,"Evening",15,8,6,11,4,89,"A",3,5,4,0.543,0.039
5,"Evening",15,8,6,11,5,89,"A",3,5,5,0.499,0.04
5,"Evening",15,8,6,11,6,89,"A",3,5,6,0.527,0.037
5,"Evening",15,8,6,11,7,89,"A",3,5,7,0.493,0.035
5,"Evening",15,8,6,11,8,89,"A",3,5,8,0.487,0.038
5,"Evening",15,8,6,12,1,89,"A",3,6,1,0.579,0.042
5,"Evening",15,8,6,12,2,89,"A",3,6,2,0.584,0.038
5,"Evening",15,8,6,12,3,89,"A",3,6,3,0.588,0.041
5,"Evening",15,8,6,12,4,89,"A",3,6,4,0.553,0.039
5,"Evening",15,8,6,12,5,89,"A",3,6,5,0.525,0.04
